TIMESTAMP;AD1 Curncy;EO1 Index;AI1 Index;XA1 Comdty;BA1 Comdty;CA1 Comdty;BO1 Comdty;BP1 Curncy;UO1 Index;C 1 Comdty;CC1 Comdty;CD1 Curncy;CN1 Comdty;XQ1 Comdty;CL1 Comdty;CL2 Comdty;IJ1 Comdty;FB1 Comdty;CT1 Comdty;OD1 Comdty;FA1 Index;UC1 Curncy;DX1 Curncy;ES1 Index;IK1 Comdty;FC1 Comdty;CF1 Index;KO1 Comdty;GX1 Index;ER1 Comdty;CA1 Index;FP1 Comdty;FF1 Comdty;Z 1 Index;RX1 Comdty;OE1 Comdty;DU1 Comdty;UB1 Comdty;IK1 Index;G 1 Comdty;SM1 Index;SX1 Index;BJ1 Index;KG1 Index;QB1 Index;HG1 Index;PF1 Index;JS1 Index;WQ1 Index;GP1 Index;FV1 Comdty;FVS1 Index;GC1 Comdty;HG1 Comdty;HO1 Comdty;ST1 Index;BZ1 Index;IS1 Index;JB1 Comdty;NK1 Index;NO1 Index;TP1 Index;JY1 Curncy;KC1 Comdty;KM1 Index;KE1 Comdty;KW1 Comdty;LC1 Comdty;QC1 Comdty;CO1 Comdty;QS1 Comdty;LH1 Comdty;PG1 Comdty;DF1 Comdty;QW1 Comdty;WZ1 Comdty;YW1 Comdty;MES1 Index;MFS1 Index;IB1 Index;PE1 Curncy;MW1 Comdty;AF1 Index;XW1 Comdty;NV1 Curncy;NG1 Comdty;FN1 Comdty;NH1 Index;NX1 Index;NQ1 Index;OI1 Index;JO1 Comdty;QC1 Index;PA1 Comdty;PL1 Comdty;RA1 Curncy;XB1 Comdty;RF1 Curncy;VE1 Index;RP1 Curncy;RR1 Comdty;RS1 Comdty;S 1 Comdty;BC1 Index;SB1 Comdty;SF1 Curncy;SI1 Comdty;BJ1 Comdty;SM1 Comdty;QZ1 Index;NI1 Index;VG1 Index;PT1 Index;TU1 Comdty;TY1 Comdty;EC1 Curncy;US1 Comdty;UX1 Index;UX2 Index;W 1 Comdty;XP1 Index;IR1 Comdty;DM1 Index;3Y1 Comdty;XM1 Comdty;YM1 Comdty;SFR1 Comdty
2000-02-21;42.486000;454.190000;22073.000000;NA;94.600000;314.370000;NA;148.560000;30831.240000;NA;NA;69.336000;67.550000;89.240000;NA;NA;102.950000;86.190000;395.130000;64.669000;NA;14106.593000;106.397000;NA;NA;NA;4036.700000;581.980000;11686.050000;94.180000;NA;94.092300;NA;4913.600000;66.710000;78.144000;95.127000;57.500000;627.960000;60.840000;4349.420000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;225471.000000;29396.650000;94.610000;14038.000000;NA;1057.100000;163.316000;NA;120.640000;69.960000;NA;NA;1845.000000;18.310000;75.450000;NA;NA;NA;25.600000;1516.090000;1205.770000;NA;NA;6844.000000;NA;NA;NA;NA;NA;NA;2023739.600000;NA;NA;6032.880000;285.530000;150.070000;NA;NA;NA;NA;NA;NA;NA;NA;NA;489.720000;NA;NA;NA;100.678000;NA;93.540000;NA;165.320000;14088.000000;3203.220000;478.260000;NA;NA;1.215890;NA;NA;NA;NA;NA;97.309000;NA;NA;91.021100;90.311000;NA
2000-02-22;42.364000;454.000000;21512.000000;NA;94.630000;314.990000;31.340000;149.750000;30922.640000;2232.125000;1646.000000;68.833000;68.320000;89.620000;46.900000;70.270000;103.090000;86.260000;404.520000;64.607000;NA;14160.031000;104.952000;1578.190000;NA;108.902000;4032.600000;580.310000;11782.570000;94.210000;NA;94.111900;91.977700;4873.900000;67.180000;78.485000;95.276000;58.110000;622.900000;61.290000;4395.530000;NA;NA;NA;NA;NA;NA;NA;NA;NA;68.539062;NA;630.160000;129.190000;45.150000;NA;221903.000000;29107.820000;94.220000;13944.000000;NA;1036.900000;164.022000;1900.740000;121.260000;70.030000;3253.062500;103.137000;1835.000000;18.770000;74.580000;62.178000;NA;NA;25.800000;1516.480000;1210.300000;NA;NA;6718.500000;2.892500;1071.000000;NA;NA;30.351000;1053.210000;2072309.360000;NA;20348.930000;6034.400000;287.580000;152.540000;NA;1382.660000;566.950000;3.966432;NA;NA;NA;0.813540;117.126000;492.010000;284.750000;NA;8.230000;102.213000;11.369000;93.180000;24.380000;165.990000;13998.000000;3212.090000;477.900000;86.574219;58.328125;1.238160;58.125000;NA;NA;9125.437500;NA;97.309000;NA;NA;91.040600;90.369000;NA
2000-02-23;42.093000;456.560000;21803.000000;NA;94.600000;315.620000;30.900000;148.900000;30816.010000;2191.375000;1669.000000;68.903000;67.910000;89.290000;47.660000;70.750000;102.110000;85.850000;401.080000;64.496000;NA;14121.166000;105.287000;1597.200000;NA;109.299000;4068.100000;578.080000;11909.210000;94.190000;NA;94.097200;91.977700;4987.800000;67.030000;78.417000;95.266000;57.810000;621.660000;61.190000;4437.900000;NA;NA;NA;NA;NA;NA;NA;NA;NA;68.289062;NA;619.310000;130.990000;45.910000;NA;225864.000000;30017.810000;94.290000;13995.000000;NA;1052.000000;163.117000;1908.030000;124.960000;69.890000;3175.437500;103.838000;1838.000000;19.110000;76.160000;60.614000;NA;NA;25.770000;1510.260000;1198.220000;NA;NA;6870.200000;2.911000;1046.812500;NA;NA;30.061000;1059.491000;2042873.140000;NA;20484.140000;6369.010000;291.290000;153.160000;NA;1218.800000;525.320000;3.958910;NA;NA;NA;0.816400;115.714000;481.880000;277.375000;NA;8.240000;101.756000;11.305000;93.240000;23.550000;169.620000;14030.000000;3234.900000;483.580000;86.410156;57.984375;1.235460;57.718750;NA;NA;8864.437500;NA;97.288000;NA;NA;91.069900;90.388000;NA
2000-02-24;41.754000;456.780000;21724.000000;NA;94.680000;314.990000;31.180000;148.730000;30816.010000;2201.562500;1638.000000;69.236000;68.460000;NA;48.600000;71.360000;102.110000;85.810000;398.970000;64.558000;NA;14072.256000;105.847000;1585.500000;NA;109.729000;4103.800000;595.900000;11798.790000;94.249000;NA;94.146100;91.977700;4923.300000;67.320000;78.614000;95.406000;58.050000;621.910000;61.650000;4399.890000;NA;NA;NA;NA;NA;NA;NA;NA;NA;68.609375;NA;616.240000;130.210000;47.050000;NA;222675.000000;29776.470000;93.950000;14081.000000;NA;1069.100000;163.425000;1878.880000;123.050000;69.920000;3172.687500;104.761000;1845.000000;19.330000;76.770000;61.531000;NA;NA;25.850000;1519.970000;1193.700000;NA;NA;6898.000000;2.908300;1050.187500;NA;NA;30.073000;1067.448000;2060534.870000;NA;20286.530000;6528.710000;293.140000;153.870000;NA;1180.540000;520.970000;3.949508;NA;NA;NA;0.810280;117.126000;485.130000;280.000000;NA;8.200000;101.021000;11.105000;92.920000;23.810000;168.290000;14131.000000;3228.570000;476.220000;86.605469;58.375000;1.224750;57.906250;NA;NA;8864.437500;NA;97.309000;NA;NA;91.104100;90.417000;NA
2000-02-25;41.741000;461.910000;21498.000000;NA;94.680000;314.370000;30.450000;148.040000;30816.010000;2171.062500;1571.000000;69.497000;68.460000;NA;49.220000;72.240000;103.090000;85.660000;389.380000;64.363000;NA;14025.370000;107.170000;1565.320000;NA;110.192000;4175.400000;590.890000;12023.490000;94.244000;NA;94.131400;91.982600;5037.600000;66.850000;78.318000;95.303000;57.210000;619.440000;61.700000;4350.050000;NA;NA;NA;NA;NA;NA;NA;NA;NA;68.695312;NA;603.340000;127.240000;49.980000;NA;223693.000000;29416.430000;94.010000;14202.000000;NA;1091.500000;164.728000;1809.670000;123.110000;70.020000;3072.812500;105.277000;1773.000000;19.410000;79.570000;62.178000;NA;NA;25.630000;1547.190000;1213.310000;NA;NA;7061.400000;2.915900;1034.375000;NA;NA;30.073000;1090.061000;2098801.950000;NA;20432.140000;6373.570000;292.730000;157.050000;NA;1166.320000;503.270000;3.982102;NA;NA;NA;0.797510;115.605000;479.780000;275.875000;NA;7.910000;99.030000;10.826000;92.950000;23.460000;169.500000;14250.000000;3321.080000;467.570000;86.730469;58.375000;1.199900;57.562500;NA;NA;8629.562500;NA;97.351000;NA;NA;91.284800;90.591000;NA
2000-02-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2000-02-27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2000-02-28;41.598000;457.600000;21038.000000;NA;94.650000;314.990000;30.370000;148.100000;30313.320000;2163.687500;1584.000000;69.457000;68.180000;NA;48.860000;71.840000;103.370000;85.430000;394.070000;64.380000;NA;14053.773000;107.170000;1576.730000;NA;110.457000;4123.500000;571.950000;11721.570000;94.224000;NA;94.131400;91.982600;4930.600000;66.850000;78.387000;95.322000;57.210000;608.560000;61.580000;4312.040000;NA;NA;NA;NA;NA;NA;NA;NA;NA;68.453125;NA;602.520000;122.090000;49.250000;NA;220873.000000;29440.170000;94.410000;14174.000000;NA;1094.300000;166.050000;1859.760000;115.690000;70.090000;3043.562500;105.499000;1759.000000;19.360000;79.390000;62.933000;NA;NA;25.550000;1547.190000;1213.310000;NA;NA;6976.100000;2.917200;1021.500000;NA;NA;29.857000;1118.802000;2098801.950000;NA;20546.540000;6324.140000;290.670000;153.960000;NA;1220.830000;517.750000;3.931330;NA;NA;NA;0.795160;114.680000;475.380000;276.250000;NA;7.520000;98.851000;10.873000;93.370000;23.560000;165.930000;14235.000000;3247.580000;470.630000;86.585938;58.062500;1.196820;57.218750;NA;NA;8546.375000;NA;97.319000;NA;NA;91.206700;90.562000;NA
2000-02-29;41.958000;466.780000;20916.000000;NA;94.620000;314.990000;30.700000;146.730000;30435.190000;2195.562500;1611.000000;69.437000;68.180000;NA;49.350000;72.850000;103.650000;85.560000;387.060000;64.138000;NA;13971.713000;107.771000;1605.100000;NA;109.928000;4181.400000;573.060000;11872.920000;94.219000;NA;94.126500;91.982600;5065.200000;66.870000;78.379000;95.303000;57.330000;608.440000;61.170000;4315.780000;NA;NA;NA;NA;NA;NA;NA;NA;NA;68.421875;NA;602.520000;122.700000;49.730000;NA;222209.000000;29535.120000;94.130000;14303.000000;NA;1091.200000;164.728000;1828.790000;116.420000;70.090000;3062.187500;105.056000;1809.000000;19.840000;80.530000;62.636000;NA;NA;25.750000;1583.810000;1246.250000;NA;NA;7004.800000;2.920700;1030.312500;NA;NA;30.227000;1150.042000;2024864.970000;NA;20858.560000;6541.640000;290.670000;147.950000;NA;1206.050000;525.090000;3.952642;NA;NA;NA;0.798030;113.960000;476.880000;278.875000;NA;7.690000;98.361000;10.868000;93.130000;23.660000;168.290000;14368.000000;3301.440000;464.510000;86.546875;58.125000;1.190050;57.593750;NA;NA;8621.250000;NA;97.319000;NA;NA;91.167600;90.533000;NA
2000-03-01;40.975000;467.050000;21256.000000;NA;94.650000;316.880000;30.720000;147.380000;30435.190000;2185.750000;1631.000000;69.548000;68.410000;NA;51.520000;75.780000;104.200000;85.740000;406.770000;64.006000;NA;13939.745000;106.763000;1620.310000;NA;110.887000;4203.300000;576.930000;11933.150000;94.224000;NA;94.136300;91.982600;5144.600000;66.930000;78.402000;95.322000;57.420000;599.280000;61.310000;4323.880000;NA;NA;NA;NA;NA;NA;NA;NA;NA;68.500000;NA;600.670000;123.470000;51.820000;NA;224184.000000;30425.330000;94.300000;14375.000000;NA;1089.900000;169.362000;1856.120000;NA;NA;3059.500000;106.237000;1828.000000;20.520000;81.840000;62.556000;NA;NA;25.920000;1586.090000;1258.380000;NA;NA;7022.700000;2.926800;1032.750000;NA;NA;30.227000;1172.535000;2014782.650000;NA;20848.160000;6578.900000;298.690000;150.100000;NA;1160.020000;520.080000;3.946374;NA;NA;NA;0.801030;116.222000;475.190000;276.250000;NA;7.830000;99.079000;10.922000;93.300000;23.490000;166.350000;14437.000000;3326.780000;477.110000;86.574219;58.234375;1.199770;57.500000;NA;NA;8646.250000;NA;97.361000;NA;NA;91.289700;90.650000;NA
2000-03-02;41.185000;469.080000;20887.000000;NA;94.650000;318.130000;30.950000;146.500000;30465.650000;2195.562500;1700.000000;69.145000;68.270000;NA;51.390000;75.950000;104.480000;85.590000;401.280000;63.870000;NA;13880.072000;107.557000;1620.310000;NA;111.449000;4340.300000;578.580000;12285.260000;94.254000;NA;94.165600;91.982600;5215.500000;66.850000;78.333000;95.294000;57.490000;581.560000;61.170000;4400.510000;NA;NA;NA;NA;NA;NA;NA;NA;NA;68.406250;NA;593.300000;122.550000;51.690000;NA;225717.000000;31889.230000;94.380000;14382.000000;NA;1084.900000;168.349000;1928.060000;127.100000;70.070000;3040.937500;107.048000;1954.000000;20.630000;83.330000;62.852000;NA;NA;25.850000;1565.500000;1230.650000;NA;NA;7077.000000;2.940600;1029.500000;NA;NA;30.135000;1159.206000;1969412.230000;NA;20775.360000;6426.040000;298.690000;151.900000;NA;1119.250000;503.720000;3.930077;NA;NA;NA;0.799070;116.428000;474.820000;278.625000;NA;7.650000;98.279000;10.773000;93.420000;23.750000;165.570000;14408.000000;3437.680000;483.140000;86.550781;58.171875;1.189810;57.687500;NA;NA;8596.312500;NA;97.371000;NA;NA;91.245700;90.630000;NA
2000-03-03;41.280000;477.460000;20902.000000;NA;94.670000;318.130000;31.760000;146.760000;30617.980000;2210.250000;1749.000000;69.296000;68.420000;NA;51.100000;75.800000;105.600000;85.680000;403.800000;63.638000;NA;13778.412000;107.883000;1650.430000;NA;111.648000;4397.900000;587.980000;12309.200000;94.244000;NA;94.151000;91.982600;5243.500000;67.040000;78.409000;95.294000;57.700000;590.730000;61.530000;4386.180000;NA;NA;NA;NA;NA;NA;NA;NA;NA;68.460938;NA;594.530000;123.470000;51.320000;NA;233553.000000;32561.830000;94.360000;14296.000000;NA;1071.000000;168.077000;1919.870000;125.860000;70.020000;3048.875000;107.713000;1989.000000;20.470000;83.330000;64.012000;NA;NA;25.910000;1542.610000;1213.310000;NA;NA;7108.800000;2.940600;1032.750000;NA;NA;30.135000;1176.700000;1957649.530000;NA;20962.570000;6775.100000;302.810000;149.920000;NA;1104.130000;515.970000;3.879932;NA;NA;NA;0.793600;115.811000;477.250000;279.937500;NA;7.790000;97.725000;10.964000;93.370000;23.700000;166.470000;14340.000000;3463.020000;483.940000;86.605469;58.296875;1.183780;57.937500;NA;NA;8596.312500;NA;97.382000;NA;NA;91.182200;90.591000;NA
2000-03-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2000-03-05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2000-03-06;40.819000;474.620000;21155.000000;NA;94.640000;318.760000;32.020000;146.260000;31151.130000;2242.125000;1743.000000;69.326000;68.110000;NA;52.190000;77.170000;105.870000;85.650000;405.510000;NA;NA;NA;108.097000;1632.010000;NA;111.482000;4418.400000;595.710000;12322.320000;94.239000;NA;94.141200;91.977700;5322.100000;67.130000;78.432000;95.313000;57.690000;577.410000;61.800000;4412.350000;NA;NA;NA;NA;NA;NA;NA;NA;NA;68.343750;NA;592.690000;123.700000;51.680000;NA;NA;31861.530000;94.570000;14210.000000;NA;1047.900000;168.530000;1945.370000;127.720000;69.970000;3064.875000;107.528000;1992.000000;20.920000;84.380000;64.874000;NA;NA;25.850000;1528.880000;1216.780000;NA;NA;7138.300000;2.941300;1038.375000;NA;NA;29.796000;1187.113000;1961010.310000;NA;20562.140000;6840.500000;303.220000;148.040000;NA;1104.130000;516.630000;3.849846;NA;NA;NA;0.794250;116.428000;480.630000;282.250000;NA;7.770000;97.382000;10.862000;93.560000;24.000000;166.350000;14250.000000;3469.990000;490.680000;86.519531;58.156250;1.180700;57.687500;NA;NA;8671.187500;NA;97.351000;NA;NA;91.113900;90.524000;NA
2000-03-07;40.920000;475.760000;21256.000000;NA;94.640000;318.760000;31.590000;146.580000;31044.500000;2207.812500;1778.000000;69.256000;68.230000;NA;55.350000;81.790000;107.410000;85.820000;407.630000;NA;NA;NA;107.995000;1581.410000;NA;111.085000;4344.300000;590.740000;12452.050000;94.239000;NA;94.146100;91.982600;5229.700000;67.140000;78.447000;95.303000;57.550000;572.520000;61.940000;4396.150000;NA;NA;NA;NA;NA;NA;NA;NA;NA;68.476562;NA;601.490000;122.170000;53.590000;NA;NA;31928.790000;94.500000;14296.000000;NA;1056.100000;170.774000;1980.890000;128.390000;69.890000;3059.500000;106.938000;2033.000000;22.530000;88.590000;64.281000;NA;NA;25.910000;1528.880000;1204.650000;NA;NA;7068.400000;2.961900;1033.562500;NA;NA;29.808000;1165.870000;1964371.080000;NA;20510.140000;6680.800000;312.270000;146.610000;NA;1130.460000;522.090000;3.836056;NA;NA;NA;0.790860;117.251000;479.690000;279.125000;NA;7.820000;97.251000;10.894000;93.490000;23.720000;162.060000;14347.000000;3437.680000;483.100000;86.613281;58.250000;1.178240;57.656250;NA;NA;8646.250000;NA;97.309000;NA;NA;91.079700;90.475000;NA
2000-03-08;41.327000;471.650000;21061.000000;NA;94.620000;319.390000;31.740000;146.870000;31044.500000;2217.625000;1785.000000;69.115000;68.230000;NA;50.690000;74.410000;107.690000;85.680000;415.240000;63.780000;NA;13742.324000;107.832000;1598.370000;NA;110.920000;4280.400000;596.820000;12323.870000;94.219000;NA;94.136300;91.982600;5181.900000;67.130000;78.516000;95.313000;57.560000;579.120000;61.850000;4331.360000;NA;NA;NA;NA;NA;NA;NA;NA;NA;68.500000;NA;594.730000;121.400000;48.990000;NA;228476.000000;33115.740000;94.790000;14181.000000;NA;1049.800000;169.272000;1967.230000;129.110000;69.830000;3086.125000;106.753000;2014.000000;20.340000;87.100000;64.119000;NA;NA;26.170000;1528.880000;1192.510000;NA;NA;7064.200000;2.962600;1034.375000;NA;NA;30.135000;1128.799000;1991257.250000;NA;20650.690000;6779.670000;314.740000;147.770000;NA;1197.050000;521.200000;3.868650;NA;NA;NA;0.792560;117.251000;480.440000;281.312500;NA;7.890000;97.676000;10.905000;93.810000;24.020000;162.910000;14221.000000;3398.390000;478.610000;86.601562;58.250000;1.183160;57.531250;NA;NA;8712.812500;NA;97.382000;NA;NA;91.138300;90.543000;NA
2000-03-09;41.707000;467.280000;20945.000000;NA;94.610000;318.140000;31.470000;146.890000;31242.530000;2227.375000;1764.000000;69.065000;68.340000;NA;51.390000;75.650000;108.380000;85.920000;416.690000;63.897000;NA;13715.864000;107.293000;1642.830000;NA;111.284000;4336.900000;605.110000;12303.790000;94.195000;NA;94.107000;91.987500;5294.500000;67.790000;78.844000;95.481000;58.430000;571.670000;62.080000;4307.060000;NA;NA;NA;NA;NA;NA;NA;NA;NA;68.609375;NA;599.440000;122.860000;49.740000;NA;232964.000000;33194.870000;94.540000;14116.000000;NA;1031.400000;169.978000;1961.760000;124.790000;NA;3115.375000;107.085000;2017.000000;20.680000;81.790000;65.522000;NA;NA;26.400000;1533.450000;1171.710000;NA;NA;7013.200000;2.957800;1039.187500;NA;NA;30.443000;1160.455000;2013102.270000;NA;20624.670000;7008.570000;309.700000;149.210000;NA;1166.980000;521.530000;3.918168;NA;NA;NA;0.797770;117.045000;480.060000;281.875000;NA;7.960000;98.296000;10.937000;93.570000;24.070000;163.390000;14195.000000;3397.760000;482.610000;86.640625;58.406250;1.190910;57.593750;NA;NA;8762.750000;NA;97.361000;NA;NA;91.069900;90.485000;NA
2000-03-10;41.680000;474.010000;20759.000000;NA;94.600000;318.140000;31.420000;146.480000;31836.610000;2222.500000;1758.000000;69.044000;68.130000;NA;51.500000;75.350000;108.100000;85.610000;420.590000;63.919000;NA;13759.260000;107.639000;1637.270000;NA;111.416000;4394.800000;604.560000;12337.770000;94.166000;NA;94.067900;91.982600;5333.800000;67.590000;78.623000;95.341000;57.910000;586.450000;61.860000;4318.900000;NA;NA;NA;NA;NA;NA;NA;NA;NA;68.500000;NA;593.920000;121.710000;48.490000;NA;228169.000000;32621.180000;94.260000;14267.000000;NA;1037.800000;170.539000;1938.990000;123.790000;69.910000;3072.812500;107.159000;1979.000000;20.440000;82.150000;66.924000;NA;NA;26.630000;1508.280000;1150.910000;NA;NA;6984.700000;2.948100;1031.125000;NA;NA;30.449000;1155.457000;1982855.320000;NA;20619.460000;7004.010000;306.920000;148.220000;NA;1189.070000;523.980000;3.925689;NA;NA;NA;0.795950;119.719000;473.700000;278.187500;NA;8.050000;97.643000;10.866000;93.240000;23.800000;164.660000;14296.000000;3437.040000;486.960000;86.566406;58.250000;1.185010;57.312500;NA;NA;8654.562500;NA;97.392000;NA;NA;91.113900;90.533000;NA
2000-03-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2000-03-12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2000-03-13;41.761000;459.410000;20122.000000;NA;94.620000;318.760000;31.940000;146.630000;31135.900000;2261.687500;1799.000000;68.894000;68.320000;NA;51.930000;75.750000;108.380000;85.810000;418.010000;63.863000;NA;13748.074000;107.425000;1618.550000;NA;110.953000;4271.600000;600.140000;11880.640000;94.166000;NA;94.087500;91.972800;5237.400000;67.730000;78.745000;95.406000;58.560000;567.510000;61.920000;4232.920000;NA;NA;NA;NA;NA;NA;NA;NA;NA;68.609375;NA;596.990000;121.470000;49.080000;NA;219156.000000;32047.490000;94.340000;13764.000000;NA;985.200000;171.465000;1938.080000;115.140000;69.800000;3099.375000;106.938000;1986.000000;20.400000;81.600000;66.762000;NA;NA;26.810000;1501.410000;1137.050000;NA;NA;6857.300000;2.952400;1038.375000;NA;NA;30.474000;1191.279000;1959329.920000;NA;19812.590000;6788.790000;298.180000;148.580000;NA;1163.590000;530.990000;3.901154;NA;NA;NA;NA;118.074000;482.310000;285.437500;NA;8.360000;97.675000;10.866000;93.360000;24.520000;157.710000;13799.000000;3312.210000;485.540000;86.601562;58.359375;1.186840;57.406250;NA;NA;8771.062500;NA;97.392000;NA;NA;91.045500;90.514000;NA
2000-03-14;41.754000;462.620000;20518.000000;NA;94.300000;319.390000;33.010000;146.500000;31135.900000;2332.750000;1828.000000;68.733000;68.570000;NA;51.390000;75.040000;112.560000;85.600000;419.010000;63.772000;NA;13680.027000;107.149000;1593.690000;NA;110.391000;4281.700000;604.560000;11829.680000;94.131000;NA;94.063000;91.972800;5255.600000;67.720000;78.692000;95.359000;58.400000;571.540000;61.790000;4263.450000;NA;NA;NA;NA;NA;NA;NA;NA;NA;68.804688;NA;593.300000;123.470000;47.930000;NA;214361.000000;31177.060000;94.330000;13656.000000;NA;1001.000000;172.303000;1871.600000;116.470000;69.650000;3179.125000;106.975000;2039.000000;20.010000;79.950000;67.139000;NA;NA;26.660000;1492.260000;1121.450000;NA;NA;7018.200000;2.948100;1059.312500;NA;NA;30.308000;1170.035000;1971092.620000;NA;19692.860000;6454.940000;300.340000;150.550000;NA;1172.080000;532.220000;3.902412;NA;NA;NA;NA;119.102000;495.240000;289.250000;NA;8.140000;97.885000;10.920000;93.390000;24.690000;161.160000;13680.000000;3314.110000;488.460000;86.687500;58.656250;1.189900;57.812500;NA;NA;9020.687500;NA;97.434000;NA;NA;91.128500;90.611000;NA
